Year,Biomass1,Biomass2,Biomass3,Biomass4,Biomass5,Biomass6,PctShade,ShadeClass,NumCohorts1,NumCohorts2,NumCohorts3,NumCohorts4,NumCohorts5,NumCohorts6,DeadWoodyBio
166,0,3265,1300,0,15263,153,99.5962516199781,5,0,9,1,0,2,10,36876.2519508073
167,0,3269,1302,0,15334,142,99.9252317814774,5,0,9,1,0,2,10,36927.732599219
168,0,3273,1304,0,15400,136,100,5,0,9,1,0,2,10,36990.2507772337
169,0,3277,1306,0,15462,131,100,5,0,9,1,0,2,9,37063.2740943648
170,0,3340,1308,0,15520,129,100,5,0,10,1,0,2,9,37146.4165898076
171,0,3345,1310,0,15570,127,100,5,0,10,1,0,2,9,37239.7016640331
172,0,3350,1312,0,15616,125,100,5,0,10,1,0,2,9,37340.3440280991
173,0,3355,1314,0,15660,123,100,5,0,10,1,0,2,9,37447.5773083469
174,0,3360,1316,0,15703,121,100,5,0,10,1,0,2,9,37560.6121779268
175,0,3365,1318,0,15744,119,100,5,0,10,1,0,2,9,37678.5987498421
176,0,3370,1320,0,15784,118,100,5,0,10,1,0,2,9,37801.1969076801
177,0,3373,1322,0,15823,117,100,5,0,10,1,0,2,9,37927.7916651832
178,0,3376,1324,0,15860,115,100,5,0,10,1,0,2,9,38057.6663852813
179,0,3379,1326,0,15895,112,100,5,0,10,1,0,2,8,38190.1155288175
180,0,3382,1328,0,15929,127,100,5,0,10,1,0,2,9,38323.6465460297
181,0,3385,1330,0,15961,126,100,5,0,10,1,0,2,9,38459.4960768825
182,0,3388,1332,0,15992,124,100,5,0,10,1,0,2,9,38598.6365840301
183,0,3391,1334,0,16022,122,100,5,0,10,1,0,2,9,38741.1529374726
184,0,3394,1336,0,16050,121,100,5,0,10,1,0,2,9,38886.9470960252
185,0,3397,1338,0,16077,119,100,5,0,10,1,0,2,9,39035.2533781107
186,0,3400,1340,0,16104,118,100,5,0,10,1,0,2,9,39186.1163707153
187,0,3403,1342,0,16130,117,100,5,0,10,1,0,2,9,39339.1839583048
188,0,3406,1344,0,16155,115,100,5,0,10,1,0,2,9,39494.0434342675
189,0,3409,1346,0,16178,112,100,5,0,10,1,0,2,8,39650.204566661
190,0,3467,1348,0,16200,127,100,5,0,11,1,0,2,9,39804.3801205895
191,0,3470,1350,0,16219,126,100,5,0,11,1,0,2,9,39960.1312617897
192,0,3473,1352,0,16237,125,100,5,0,11,1,0,2,9,40117.275974205
193,0,3476,1354,0,16254,123,100,5,0,11,1,0,2,9,40275.3486812167
194,0,3479,1356,0,16270,122,100,5,0,11,1,0,2,9,40434.3786892693
195,0,3482,1358,0,16286,120,100,5,0,11,1,0,2,9,40593.766165473
196,0,3485,1360,0,16300,119,100,5,0,11,1,0,2,9,40753.6358023286
197,0,3488,1362,0,16314,118,100,5,0,11,1,0,2,9,40913.7772250795
198,0,3491,1364,0,16327,117,100,5,0,11,1,0,2,9,41073.9687542974
199,0,3494,1366,0,16339,114,100,5,0,11,1,0,2,8,41233.7959200472
200,0,3551,1368,0,16350,129,100,5,0,12,1,0,2,9,41390.0730740118
201,0,3554,1370,0,16359,128,100,5,0,12,1,0,2,9,41546.5101216967
202,0,3557,1372,0,16366,127,100,5,0,12,1,0,2,9,41702.9808083022
203,0,3560,1374,0,16373,125,100,5,0,12,1,0,2,9,41859.1013627075
204,0,3563,1376,0,16379,124,100,5,0,12,1,0,2,9,42015.0051338822
205,0,3566,1378,0,16384,122,100,5,0,12,1,0,2,9,42170.1248584889
206,0,3569,1380,0,16388,121,100,5,0,12,1,0,2,9,42324.6837213692
207,0,3572,1382,0,16392,120,100,5,0,12,1,0,2,9,42478.5305998569
208,0,3575,1384,0,16395,119,100,5,0,12,1,0,2,9,42631.5249524774
209,0,3578,1386,0,16398,116,100,5,0,12,1,0,2,8,42783.3122245767
210,0,3581,1388,0,16400,130,100,5,0,12,1,0,2,9,42933.690118653
211,0,3584,1390,0,16400,129,100,5,0,12,1,0,2,9,43083.4525082032
212,0,3587,1392,0,16400,128,100,5,0,12,1,0,2,9,43231.3827285313
213,0,3590,1394,0,16400,127,100,5,0,12,1,0,2,9,43377.2845919369
214,0,3593,1396,0,16401,126,100,5,0,12,1,0,2,9,43521.1829620283
215,0,3596,1398,0,16403,124,100,5,0,12,1,0,2,9,43662.6603030484
216,0,3599,1400,0,16405,123,100,5,0,12,1,0,2,9,43802.0557619105
217,0,3602,1402,0,16407,122,100,5,0,12,1,0,2,9,43939.2423262003
218,0,3605,1404,0,16410,121,100,5,0,12,1,0,2,9,44074.1798570779
219,0,3608,1406,0,16413,118,100,5,0,12,1,0,2,8,44206.5843565979
220,0,3663,1408,0,16417,117,100,5,0,13,1,0,2,8,44334.3808101867
221,0,3665,1410,0,16419,116,100,5,0,13,1,0,2,8,44460.5691181901
222,0,3667,1412,0,16422,115,100,5,0,13,1,0,2,8,44584.9926603975
223,0,3669,1414,0,16425,114,100,5,0,13,1,0,2,8,44707.6377045684
224,0,3671,1416,0,16427,113,100,5,0,13,1,0,2,8,44828.4491894245
225,0,3673,1418,0,16430,111,100,5,0,13,1,0,2,8,44947.0350470497
226,0,3675,1420,0,16433,110,100,5,0,13,1,0,2,8,45063.7205573307
227,0,3677,1422,0,16437,109,100,5,0,13,1,0,2,8,45178.4548865169
228,0,3679,1424,0,16441,108,100,5,0,13,1,0,2,8,45291.1336904378
229,0,3681,1426,0,16445,106,100,5,0,13,1,0,2,7,45401.5419601566
230,0,3736,1427,0,16449,105,100,5,0,14,1,0,2,7,45507.4959431083
231,0,3738,1428,0,16452,104,100,5,0,14,1,0,2,7,45612.0499946306
232,0,3740,1429,0,16454,103,100,5,0,14,1,0,2,7,45714.9608214895
233,0,3742,1430,0,16456,102,100,5,0,14,1,0,2,7,45816.2173614905
234,0,3744,1431,0,16458,101,100,5,0,14,1,0,2,7,45915.7824326204
235,0,3746,1432,0,16460,99,100,5,0,14,1,0,2,7,46013.189728135
236,0,3748,1433,0,16463,98,100,5,0,14,1,0,2,7,46111.4603014692
237,0,3750,1432,0,16466,97,100,5,0,14,1,0,2,7,46210.3893190291
238,0,3752,1428,0,16469,96,100,5,0,14,1,0,2,7,46309.8398480463
239,0,3754,1421,0,16472,94,100,5,0,14,1,0,2,6,46409.5452982382
240,0,3808,1411,0,16476,109,100,5,0,15,1,0,2,7,46506.803360876
241,0,3810,1397,0,16478,109,100,5,0,15,1,0,2,7,46605.1713586885
242,0,3812,1379,0,16481,109,100,5,0,15,1,0,2,7,46704.450781877
243,0,3814,1358,0,16485,109,100,5,0,15,1,0,2,7,46804.5803472463
244,0,3816,1333,0,16490,109,100,5,0,15,1,0,2,7,46905.5128398392
245,0,3818,1304,0,16496,109,100,5,0,15,1,0,2,7,47007.1761873532
246,0,3820,1272,0,16503,109,100,5,0,15,1,0,2,7,47109.449967928
247,0,3822,1236,0,16511,109,100,5,0,15,1,0,2,7,47212.2219424909
248,0,3825,1197,0,16521,109,100,5,0,15,1,0,2,7,47319.0851754356
249,0,3825,1154,0,16532,109,100,5,0,15,1,0,2,7,47431.2600492672
250,0,3819,1108,0,16544,124,100,5,0,15,1,0,2,8,47547.4466023042
251,0,3807,1059,0,16558,124,100,5,0,15,1,0,2,8,47667.9242925959
252,0,3789,1007,0,16574,124,100,5,0,15,1,0,2,8,47792.0594902122
253,0,3764,952,0,16593,124,100,5,0,15,1,0,2,8,47919.2528049927
254,0,3733,895,0,16614,124,100,5,0,15,1,0,2,8,48048.8032606739
255,0,3695,836,0,16637,124,100,5,0,15,1,0,2,8,48179.9617786191
256,0,3652,776,0,16663,124,100,5,0,15,1,0,2,8,48312.0245821851
257,0,3603,715,0,16693,124,100,5,0,15,1,0,2,8,48444.2446192457
258,0,3548,653,0,16726,124,100,5,0,15,1,0,2,8,48579.0656646968
259,0,3488,592,0,16758,124,100,5,0,15,1,0,2,8,48794.5018354775
260,0,3421,532,0,16702,140,100,5,0,15,1,0,2,9,49079.7070896529
261,0,3351,472,0,16563,140,100,5,0,15,1,0,2,9,49424.9403895452
262,0,3278,415,0,16347,140,100,5,0,15,1,0,2,9,49807.8553459717
263,0,3202,360,0,16073,140,98.569434752268,5,0,15,1,0,2,9,50196.9480252271
264,0,3126,309,0,15767,140,96.4111255109162,5,0,15,1,0,2,9,50616.9429560173
265,0,3049,262,0,15396,140,93.943774299671,5,0,15,1,0,2,9,51074.9765112025
266,0,2974,219,0,14944,140,91.102581995813,4,0,15,1,0,2,9,51558.8943910321
267,0,2902,181,0,14417,140,87.9274249825541,4,0,15,1,0,2,9,52057.4440945228
268,0,2835,147,0,13822,140,84.4581796431064,4,0,15,1,0,2,9,52559.368889228
269,0,2773,118,0,13164,140,80.7247532648789,4,0,15,1,0,2,9,53053.5066127836
270,0,2804,93,0,12450,165,76.7620376831821,4,0,16,1,0,2,10,53532.9559562418
271,0,2755,73,0,11675,166,73.1183331671817,3,0,16,1,0,2,10,53980.9328417696
272,0,2714,56,0,10858,167,68.7618383012661,3,0,16,1,0,2,10,54387.4163179583
273,0,2680,43,0,10006,168,64.2857142857143,3,0,16,1,0,2,10,54742.4409893177
274,0,2652,33,0,9127,169,59.7198684079354,3,0,16,1,0,2,10,55008.9622823843
275,0,2649,25,0,8230,170,55.1988834612701,3,0,16,1,0,2,10,55207.5452974263
276,0,2633,19,0,7322,172,50.5732230086731,2,0,16,1,0,2,10,55325.0043360141
277,0,2605,14,0,6414,178,45.9126707207656,2,0,16,1,0,2,10,55347.9510062372
278,0,2564,11,0,5519,188,41.2820257202672,1,0,16,1,0,2,10,55264.6582248253
279,0,2514,9,0,4649,197,36.7311334861928,1,0,16,1,0,2,10,55064.2195021266
280,0,2635,7,79,3819,259,32.3497158807696,1,0,17,1,1,2,11,54750.7139989035
281,0,2571,6,90,3023,273,29.7228591366763,1,0,17,1,1,2,11,54299.0001223427
282,0,2503,5,104,2303,294,25.9645100189413,1,0,17,1,1,2,11,53706.7698329801
283,0,2433,4,122,1676,320,22.7046156913568,1,0,17,1,1,2,11,52976.5611387722
284,0,2362,4,146,1156,354,20.0478516598545,0,0,17,1,1,2,11,52117.9155385848
285,0,2291,4,178,751,399,18.0590170471538,0,0,17,1,1,2,11,51148.8879265179
286,0,2217,4,220,459,455,16.7231582095504,0,0,17,1,1,2,11,50094.899234209
287,0,2137,3,276,265,525,15.9804605722261,0,0,17,1,1,2,11,48984.3559262728
288,0,2051,3,349,148,608,15.7461868208553,0,0,17,1,1,2,11,47845.6042892858
289,0,1953,3,441,81,704,15.86083142259,0,0,17,1,1,2,10,46696.291743324
